,invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
84902,I110067,C110407,Clothing,4,1200.32,24-04-2022,Metropol AVM
84903,I738322,C218080,Clothing,4,1200.32,23-08-2021,Kanyon
84904,I873333,C221949,Food & Beverage,4,20.92,05-08-2021,Metropol AVM
84905,I125612,C826667,Clothing,1,300.08,03-10-2022,Emaar Square Mall
84906,I114985,C234405,Shoes,5,3000.85,15-05-2021,Istinye Park
84907,I151811,C170773,Food & Beverage,4,20.92,22-12-2021,Istinye Park
84908,I364603,C218104,Food & Beverage,2,10.46,28-10-2022,Mall of Istanbul
84909,I232707,C101958,Clothing,3,900.24,16-03-2021,Kanyon
84910,I166424,C316783,Souvenir,3,35.19,17-04-2022,Istinye Park
84911,I541310,C181401,Technology,3,3150.0,04-04-2021,Metropol AVM
84912,I244662,C618564,Food & Beverage,3,15.69,05-02-2022,Kanyon
84913,I208876,C288641,Toys,2,71.68,19-02-2023,Emaar Square Mall
84914,I131407,C153935,Cosmetics,4,162.64,23-11-2022,Viaport Outlet
84915,I257934,C726532,Souvenir,1,11.73,23-01-2023,Metrocity
84916,I408041,C328967,Books,4,60.6,30-01-2022,Kanyon
84917,I131655,C679780,Clothing,2,600.16,04-04-2022,Viaport Outlet
84918,I295038,C249109,Food & Beverage,4,20.92,29-06-2022,Kanyon
84919,I217714,C109718,Cosmetics,2,81.32,26-04-2022,Kanyon
84920,I123851,C131605,Cosmetics,4,162.64,15-08-2021,Metrocity
84921,I316549,C264106,Clothing,2,600.16,16-11-2022,Kanyon
84922,I385546,C284794,Technology,2,2100.0,16-02-2021,Metrocity
84923,I226724,C237295,Technology,1,1050.0,19-03-2021,Metrocity
84924,I304057,C888408,Clothing,1,300.08,15-02-2022,Kanyon
84925,I714965,C317224,Clothing,3,900.24,07-10-2021,Mall of Istanbul
84926,I241421,C480164,Clothing,3,900.24,02-09-2022,Mall of Istanbul
84927,I820759,C519340,Books,5,75.75,08-10-2022,Cevahir AVM
84928,I303354,C277999,Clothing,2,600.16,25-01-2021,Metrocity
84929,I428001,C264452,Clothing,5,1500.4,16-12-2021,Istinye Park
84930,I310230,C114958,Souvenir,1,11.73,01-03-2021,Metrocity
84931,I874950,C162719,Clothing,5,1500.4,14-06-2022,Metrocity
84932,I180548,C219423,Clothing,1,300.08,29-10-2021,Metrocity
84933,I321168,C240321,Toys,3,107.52,24-12-2021,Istinye Park
84934,I144563,C168523,Shoes,5,3000.85,20-11-2022,Metrocity
84935,I578721,C253558,Technology,4,4200.0,29-09-2021,Mall of Istanbul
84936,I251349,C108933,Souvenir,5,58.65,10-12-2022,Emaar Square Mall
84937,I218965,C129718,Toys,3,107.52,12-09-2022,Metropol AVM
84938,I233071,C134171,Toys,3,107.52,27-04-2022,Kanyon
84939,I413197,C155063,Food & Beverage,2,10.46,17-08-2021,Mall of Istanbul
84940,I136959,C156193,Cosmetics,4,162.64,31-10-2021,Cevahir AVM
84941,I101308,C551127,Shoes,2,1200.34,12-03-2021,Mall of Istanbul
84942,I279257,C375828,Clothing,5,1500.4,21-02-2022,Mall of Istanbul
84943,I740456,C310489,Cosmetics,2,81.32,17-04-2022,Istinye Park
84944,I125561,C196647,Technology,1,1050.0,09-11-2022,Emaar Square Mall
84945,I913542,C192181,Food & Beverage,3,15.69,13-06-2021,Metropol AVM
84946,I231704,C106025,Cosmetics,4,162.64,26-09-2021,Viaport Outlet
84947,I313893,C286109,Toys,3,107.52,23-09-2021,Mall of Istanbul
84948,I872229,C133032,Clothing,1,300.08,05-08-2021,Metropol AVM
84949,I826070,C230797,Toys,5,179.2,22-01-2023,Metropol AVM
84950,I269460,C114240,Cosmetics,3,121.98,17-06-2022,Metrocity
84951,I277556,C626505,Clothing,3,900.24,20-09-2021,Metrocity
84952,I252298,C287057,Food & Beverage,3,15.69,12-04-2021,Metrocity
84953,I181252,C858842,Books,5,75.75,16-06-2022,Viaport Outlet
84954,I461966,C896425,Toys,4,143.36,30-09-2022,Istinye Park
84955,I135171,C177104,Toys,3,107.52,01-06-2021,Metropol AVM
84956,I492051,C271491,Cosmetics,4,162.64,06-04-2021,Metropol AVM
84957,I659377,C122925,Shoes,1,600.17,20-09-2021,Forum Istanbul
84958,I152029,C279299,Clothing,5,1500.4,13-01-2021,Kanyon
84959,I247607,C338446,Books,3,45.45,25-12-2021,Mall of Istanbul
84960,I319477,C903683,Cosmetics,1,40.66,21-07-2022,Emaar Square Mall
84961,I330910,C303149,Cosmetics,1,40.66,13-05-2021,Mall of Istanbul
84962,I277367,C317533,Cosmetics,1,40.66,25-07-2021,Metropol AVM
84963,I236904,C546375,Cosmetics,3,121.98,19-06-2021,Kanyon
84964,I268063,C169033,Food & Beverage,2,10.46,06-10-2022,Mall of Istanbul
84965,I445894,C123558,Clothing,5,1500.4,17-12-2021,Kanyon
84966,I328426,C853333,Technology,1,1050.0,27-06-2022,Kanyon
84967,I201328,C179952,Shoes,2,1200.34,27-10-2022,Kanyon
84968,I863464,C140779,Toys,2,71.68,19-10-2022,Metropol AVM
84969,I155508,C188311,Clothing,1,300.08,18-03-2021,Zorlu Center
84970,I176140,C194540,Food & Beverage,4,20.92,06-04-2021,Emaar Square Mall
84971,I316981,C127866,Food & Beverage,4,20.92,02-08-2021,Cevahir AVM
84972,I510738,C147823,Toys,4,143.36,20-05-2021,Mall of Istanbul
84973,I103014,C185481,Clothing,4,1200.32,03-07-2022,Istinye Park
84974,I474233,C166804,Clothing,3,900.24,02-07-2021,Metropol AVM
84975,I160938,C549218,Clothing,3,900.24,09-02-2023,Mall of Istanbul
84976,I126759,C150413,Shoes,2,1200.34,13-08-2022,Mall of Istanbul
84977,I222187,C276371,Souvenir,3,35.19,06-02-2021,Forum Istanbul
84978,I841752,C536344,Shoes,2,1200.34,18-04-2022,Metrocity
84979,I259958,C422113,Cosmetics,4,162.64,02-12-2022,Kanyon
84980,I163902,C372826,Food & Beverage,5,26.15,23-11-2021,Kanyon
84981,I323073,C151351,Food & Beverage,3,15.69,14-06-2021,Kanyon
84982,I315573,C168117,Clothing,3,900.24,13-07-2022,Emaar Square Mall
84983,I263405,C163538,Food & Beverage,2,10.46,09-12-2021,Kanyon
84984,I251056,C309898,Food & Beverage,5,26.15,20-10-2021,Mall of Istanbul
84985,I293255,C144273,Food & Beverage,4,20.92,20-05-2021,Metropol AVM
84986,I403698,C335719,Souvenir,3,35.19,17-06-2022,Viaport Outlet
84987,I190176,C320788,Technology,3,3150.0,04-11-2022,Metropol AVM
84988,I169882,C103669,Clothing,3,900.24,29-08-2021,Mall of Istanbul
84989,I286779,C211708,Cosmetics,3,121.98,29-06-2022,Metrocity
84990,I739358,C163991,Clothing,1,300.08,22-04-2022,Metropol AVM
84991,I225927,C218042,Cosmetics,2,81.32,27-12-2022,Metrocity
84992,I218262,C145064,Toys,2,71.68,02-09-2022,Metrocity
84993,I330577,C200916,Clothing,1,300.08,19-06-2021,Kanyon
84994,I156039,C950196,Toys,3,107.52,17-11-2021,Kanyon
84995,I320646,C348501,Food & Beverage,2,10.46,05-05-2021,Forum Istanbul
84996,I766171,C240703,Cosmetics,4,162.64,05-01-2021,Istinye Park
84997,I121573,C124311,Toys,2,71.68,01-04-2022,Zorlu Center
84998,I177253,C250849,Books,2,30.3,19-09-2022,Mall of Istanbul
84999,I616913,C601498,Food & Beverage,4,20.92,28-04-2022,Zorlu Center
85000,I660542,C295189,Toys,5,179.2,06-08-2021,Forum Istanbul
85001,I103231,C163227,Books,5,75.75,05-04-2022,Mall of Istanbul
85002,I752642,C201795,Toys,2,71.68,25-07-2022,Mall of Istanbul
85003,I876849,C264827,Clothing,2,600.16,10-05-2021,Metropol AVM
85004,I926932,C401185,Clothing,2,600.16,21-10-2021,Istinye Park
85005,I266816,C327129,Cosmetics,3,121.98,10-07-2021,Zorlu Center
85006,I900327,C227442,Toys,1,35.84,14-10-2021,Mall of Istanbul
85007,I205555,C105696,Toys,3,107.52,11-07-2022,Emaar Square Mall
85008,I168838,C897494,Cosmetics,4,162.64,26-10-2021,Kanyon
85009,I128765,C851829,Souvenir,2,23.46,23-04-2021,Metropol AVM
85010,I674378,C331865,Souvenir,5,58.65,08-07-2022,Istinye Park
85011,I368596,C701327,Clothing,1,300.08,21-08-2021,Viaport Outlet
85012,I860700,C304588,Cosmetics,1,40.66,10-05-2022,Viaport Outlet
85013,I343417,C196876,Food & Beverage,1,5.23,28-11-2022,Kanyon
85014,I444027,C238830,Souvenir,3,35.19,02-02-2023,Mall of Istanbul
85015,I115840,C271853,Cosmetics,5,203.3,21-06-2021,Kanyon
85016,I787440,C410429,Cosmetics,3,121.98,03-08-2021,Forum Istanbul
85017,I231988,C132540,Cosmetics,2,81.32,29-03-2022,Mall of Istanbul
85018,I126353,C265093,Toys,4,143.36,04-03-2022,Metrocity
85019,I482370,C884447,Clothing,3,900.24,29-01-2023,Metrocity
85020,I269701,C269212,Toys,4,143.36,24-09-2021,Mall of Istanbul
85021,I187345,C927927,Souvenir,1,11.73,27-04-2021,Kanyon
85022,I238018,C739671,Cosmetics,1,40.66,01-10-2022,Kanyon
85023,I193050,C325328,Toys,5,179.2,27-11-2022,Metrocity
85024,I196714,C295389,Clothing,3,900.24,12-07-2022,Kanyon
85025,I332057,C297503,Clothing,2,600.16,29-08-2022,Metropol AVM
85026,I135675,C151006,Technology,2,2100.0,15-04-2022,Emaar Square Mall
85027,I148731,C246546,Shoes,4,2400.68,06-05-2022,Mall of Istanbul
85028,I294017,C240480,Shoes,5,3000.85,14-09-2022,Kanyon
85029,I806213,C179964,Food & Beverage,4,20.92,14-03-2022,Metrocity
85030,I307256,C217377,Clothing,1,300.08,19-04-2022,Emaar Square Mall
85031,I189275,C577121,Food & Beverage,2,10.46,14-01-2023,Metrocity
85032,I238696,C318111,Clothing,5,1500.4,28-03-2022,Mall of Istanbul
85033,I349262,C386229,Cosmetics,2,81.32,10-01-2023,Istinye Park
85034,I517564,C523046,Clothing,5,1500.4,31-07-2021,Mall of Istanbul
85035,I241057,C124398,Clothing,1,300.08,04-09-2021,Mall of Istanbul
85036,I131532,C374842,Cosmetics,4,162.64,05-05-2021,Cevahir AVM
85037,I571405,C443062,Shoes,2,1200.34,05-08-2022,Viaport Outlet
85038,I172714,C282986,Cosmetics,2,81.32,22-05-2022,Forum Istanbul
85039,I254743,C243280,Souvenir,5,58.65,24-02-2023,Metropol AVM
85040,I248566,C473566,Shoes,3,1800.51,15-09-2021,Emaar Square Mall
85041,I695422,C320822,Clothing,5,1500.4,06-12-2022,Istinye Park
85042,I954214,C452820,Clothing,3,900.24,29-06-2021,Viaport Outlet
85043,I109110,C441234,Clothing,3,900.24,26-03-2022,Emaar Square Mall
85044,I132442,C293383,Souvenir,1,11.73,16-04-2021,Metrocity
85045,I140963,C483140,Technology,4,4200.0,23-04-2022,Metrocity
85046,I123644,C827611,Clothing,1,300.08,12-11-2021,Kanyon
85047,I241438,C323503,Toys,5,179.2,11-05-2022,Metropol AVM
85048,I341952,C138967,Clothing,2,600.16,03-01-2021,Emaar Square Mall
85049,I107557,C249856,Cosmetics,4,162.64,24-11-2021,Mall of Istanbul
85050,I167041,C987826,Clothing,4,1200.32,23-09-2021,Kanyon
85051,I296931,C152613,Clothing,4,1200.32,20-02-2023,Forum Istanbul
85052,I189470,C273363,Shoes,1,600.17,04-12-2022,Kanyon
85053,I123464,C273374,Books,1,15.15,16-02-2023,Istinye Park
85054,I160242,C131633,Toys,4,143.36,07-04-2021,Mall of Istanbul
85055,I255115,C252713,Books,1,15.15,29-11-2021,Mall of Istanbul
85056,I200899,C335625,Clothing,2,600.16,08-12-2022,Kanyon
85057,I227959,C249458,Souvenir,2,23.46,30-07-2021,Mall of Istanbul
85058,I279247,C160504,Food & Beverage,4,20.92,04-07-2022,Metropol AVM
85059,I284301,C632579,Souvenir,3,35.19,02-01-2022,Cevahir AVM
85060,I328195,C332711,Toys,1,35.84,13-04-2022,Metrocity
85061,I135544,C494816,Clothing,1,300.08,10-07-2022,Metropol AVM
85062,I835276,C166815,Cosmetics,3,121.98,14-05-2021,Mall of Istanbul
85063,I811956,C123980,Clothing,3,900.24,01-10-2021,Forum Istanbul
85064,I150339,C207248,Clothing,4,1200.32,26-01-2022,Istinye Park
85065,I145073,C130441,Clothing,5,1500.4,11-10-2021,Mall of Istanbul
85066,I466481,C181088,Food & Beverage,5,26.15,04-03-2022,Istinye Park
85067,I205504,C235812,Food & Beverage,4,20.92,25-08-2022,Kanyon
85068,I272578,C329842,Shoes,3,1800.51,04-09-2022,Kanyon
85069,I222839,C245103,Clothing,1,300.08,03-06-2021,Kanyon
85070,I265537,C288150,Clothing,4,1200.32,22-04-2021,Zorlu Center
85071,I110867,C106101,Toys,1,35.84,20-10-2022,Metropol AVM
85072,I728996,C816781,Technology,5,5250.0,17-02-2023,Kanyon
85073,I104398,C281442,Cosmetics,3,121.98,25-04-2021,Kanyon
85074,I914679,C207757,Clothing,5,1500.4,12-02-2022,Viaport Outlet
85075,I195725,C295369,Toys,3,107.52,20-12-2021,Metropol AVM
85076,I303278,C155575,Clothing,2,600.16,09-11-2022,Zorlu Center
85077,I158330,C763498,Technology,3,3150.0,12-09-2022,Forum Istanbul
85078,I507867,C945271,Clothing,5,1500.4,12-09-2022,Metropol AVM
85079,I304128,C444477,Toys,2,71.68,22-06-2022,Mall of Istanbul
85080,I858098,C131015,Toys,5,179.2,12-07-2021,Kanyon
85081,I775920,C206165,Cosmetics,1,40.66,03-10-2021,Kanyon
85082,I121290,C283019,Clothing,1,300.08,23-04-2022,Istinye Park
85083,I121218,C125359,Clothing,3,900.24,14-10-2021,Metrocity
85084,I336812,C273904,Food & Beverage,3,15.69,03-02-2023,Zorlu Center
85085,I970087,C219240,Clothing,4,1200.32,18-11-2021,Metropol AVM
85086,I148244,C237021,Clothing,3,900.24,06-01-2022,Istinye Park
85087,I249459,C573619,Food & Beverage,4,20.92,18-04-2022,Metrocity
85088,I142612,C223214,Technology,4,4200.0,12-03-2022,Emaar Square Mall
85089,I220911,C156191,Shoes,2,1200.34,08-11-2022,Emaar Square Mall
85090,I450476,C905455,Clothing,3,900.24,04-03-2022,Metropol AVM
85091,I346914,C107256,Clothing,5,1500.4,26-02-2023,Mall of Istanbul
85092,I233070,C266106,Clothing,1,300.08,18-03-2021,Forum Istanbul
85093,I184403,C337244,Food & Beverage,1,5.23,31-05-2021,Cevahir AVM
85094,I205725,C112613,Clothing,1,300.08,03-04-2021,Metropol AVM
85095,I167945,C333438,Cosmetics,2,81.32,19-09-2021,Viaport Outlet
85096,I216698,C124696,Books,2,30.3,18-07-2022,Metrocity
85097,I259062,C274795,Clothing,5,1500.4,13-06-2022,Zorlu Center
85098,I217804,C113555,Food & Beverage,1,5.23,11-01-2021,Forum Istanbul
85099,I136874,C265762,Food & Beverage,5,26.15,17-05-2022,Mall of Istanbul
85100,I115382,C686990,Books,1,15.15,23-07-2021,Mall of Istanbul
85101,I122807,C314968,Shoes,2,1200.34,16-02-2022,Mall of Istanbul
85102,I331206,C574348,Clothing,2,600.16,26-04-2022,Kanyon
85103,I270535,C241025,Toys,4,143.36,19-04-2021,Metropol AVM
85104,I476707,C136900,Technology,2,2100.0,18-02-2023,Mall of Istanbul
85105,I233461,C129734,Books,5,75.75,06-04-2021,Metrocity
85106,I369751,C249644,Cosmetics,2,81.32,19-12-2022,Istinye Park
85107,I657983,C281246,Food & Beverage,4,20.92,12-09-2021,Kanyon
85108,I142490,C222434,Clothing,2,600.16,30-07-2021,Metropol AVM
85109,I151826,C185464,Food & Beverage,4,20.92,24-03-2022,Mall of Istanbul
85110,I109240,C123844,Food & Beverage,3,15.69,19-09-2021,Mall of Istanbul
85111,I249870,C210934,Toys,5,179.2,22-01-2021,Mall of Istanbul
85112,I266959,C329684,Food & Beverage,3,15.69,21-07-2021,Mall of Istanbul
85113,I764440,C117232,Clothing,3,900.24,07-02-2022,Mall of Istanbul
85114,I110163,C273459,Clothing,2,600.16,17-08-2022,Metrocity
85115,I205289,C248505,Clothing,3,900.24,12-08-2021,Metrocity
85116,I823009,C149976,Clothing,2,600.16,02-08-2021,Mall of Istanbul
85117,I166142,C283970,Technology,2,2100.0,23-01-2023,Mall of Istanbul
85118,I274955,C149692,Shoes,3,1800.51,24-12-2022,Cevahir AVM
85119,I149013,C495222,Toys,4,143.36,02-11-2021,Cevahir AVM
85120,I173269,C173911,Souvenir,5,58.65,04-07-2022,Viaport Outlet
85121,I172995,C884301,Clothing,2,600.16,17-05-2022,Metrocity
85122,I331538,C559060,Shoes,2,1200.34,07-05-2021,Kanyon
85123,I761618,C970054,Food & Beverage,2,10.46,03-03-2023,Metrocity
85124,I327955,C807664,Books,3,45.45,30-09-2022,Kanyon
85125,I159624,C249418,Food & Beverage,1,5.23,01-03-2023,Kanyon
85126,I330870,C452755,Clothing,5,1500.4,27-11-2021,Metrocity
85127,I296532,C979987,Food & Beverage,1,5.23,05-05-2022,Kanyon
85128,I102405,C296119,Technology,4,4200.0,17-09-2022,Istinye Park
85129,I215919,C289709,Souvenir,3,35.19,16-07-2021,Mall of Istanbul
85130,I297617,C134506,Toys,1,35.84,30-01-2021,Mall of Istanbul
85131,I170770,C112219,Clothing,4,1200.32,20-01-2021,Mall of Istanbul
85132,I544690,C281363,Shoes,2,1200.34,04-09-2021,Zorlu Center
85133,I897910,C193467,Books,5,75.75,12-01-2021,Kanyon
85134,I225365,C151253,Cosmetics,4,162.64,21-03-2022,Metropol AVM
85135,I145825,C233451,Cosmetics,1,40.66,25-09-2022,Metrocity
85136,I216452,C382086,Cosmetics,1,40.66,23-04-2021,Metrocity
85137,I321299,C103251,Toys,1,35.84,11-02-2023,Kanyon
85138,I314335,C688648,Shoes,3,1800.51,16-04-2022,Mall of Istanbul
85139,I956470,C261729,Toys,5,179.2,20-08-2022,Viaport Outlet
85140,I198689,C796742,Cosmetics,3,121.98,11-12-2021,Viaport Outlet
85141,I237462,C735028,Clothing,5,1500.4,28-10-2022,Emaar Square Mall
85142,I269487,C152773,Clothing,5,1500.4,23-11-2021,Viaport Outlet
85143,I759941,C265485,Toys,3,107.52,28-10-2022,Mall of Istanbul
85144,I416202,C253212,Clothing,5,1500.4,11-12-2021,Viaport Outlet
85145,I521734,C205271,Cosmetics,4,162.64,15-01-2021,Mall of Istanbul
85146,I272471,C149025,Food & Beverage,3,15.69,24-03-2022,Cevahir AVM
85147,I274352,C377503,Clothing,5,1500.4,01-01-2023,Mall of Istanbul
85148,I505192,C768688,Shoes,3,1800.51,19-04-2022,Zorlu Center
85149,I582053,C108755,Shoes,2,1200.34,20-11-2021,Mall of Istanbul
85150,I257348,C262686,Clothing,5,1500.4,25-12-2022,Istinye Park
85151,I900070,C211850,Cosmetics,3,121.98,05-04-2022,Istinye Park
85152,I190179,C101407,Shoes,4,2400.68,16-04-2022,Viaport Outlet
85153,I672976,C589056,Cosmetics,5,203.3,22-04-2022,Metropol AVM
85154,I279472,C115279,Cosmetics,1,40.66,03-12-2021,Mall of Istanbul
85155,I104945,C238608,Shoes,4,2400.68,18-10-2021,Metrocity
85156,I166535,C196814,Clothing,5,1500.4,22-07-2021,Forum Istanbul
85157,I273107,C106869,Clothing,3,900.24,10-01-2022,Mall of Istanbul
85158,I916499,C215087,Clothing,4,1200.32,11-06-2021,Istinye Park
85159,I965080,C326337,Clothing,3,900.24,02-02-2022,Kanyon
85160,I262581,C280746,Books,1,15.15,04-01-2022,Istinye Park
85161,I295534,C165609,Clothing,2,600.16,12-09-2022,Istinye Park
85162,I489456,C261127,Technology,4,4200.0,10-06-2021,Zorlu Center
85163,I943087,C293389,Cosmetics,1,40.66,04-07-2021,Forum Istanbul
85164,I144527,C139453,Cosmetics,4,162.64,09-07-2021,Forum Istanbul
85165,I317928,C165777,Clothing,4,1200.32,25-06-2021,Metropol AVM
85166,I687927,C784319,Clothing,1,300.08,16-11-2022,Metropol AVM
85167,I267237,C203075,Shoes,2,1200.34,05-03-2023,Metrocity
85168,I753838,C189226,Cosmetics,2,81.32,30-03-2022,Mall of Istanbul
85169,I249718,C102139,Toys,5,179.2,12-05-2021,Metropol AVM
85170,I164735,C325988,Technology,3,3150.0,16-07-2021,Zorlu Center
85171,I306794,C237379,Clothing,3,900.24,07-07-2021,Metrocity
85172,I724155,C209866,Cosmetics,5,203.3,28-05-2021,Mall of Istanbul
85173,I117421,C305359,Toys,5,179.2,18-03-2021,Zorlu Center
85174,I211903,C741546,Clothing,4,1200.32,25-02-2022,Cevahir AVM
85175,I168738,C156462,Shoes,2,1200.34,02-04-2022,Zorlu Center
85176,I953749,C328022,Cosmetics,5,203.3,25-10-2022,Kanyon
85177,I133308,C961817,Food & Beverage,1,5.23,09-08-2022,Viaport Outlet
85178,I254699,C108217,Cosmetics,5,203.3,06-10-2021,Metrocity
85179,I226557,C233956,Toys,5,179.2,16-12-2022,Mall of Istanbul
85180,I319640,C157552,Cosmetics,4,162.64,22-05-2022,Istinye Park
85181,I525543,C932710,Toys,1,35.84,07-04-2022,Kanyon
85182,I524191,C464882,Toys,1,35.84,10-03-2022,Metrocity
85183,I703414,C189162,Shoes,4,2400.68,03-07-2022,Mall of Istanbul
85184,I283815,C218464,Cosmetics,3,121.98,09-02-2022,Mall of Istanbul
85185,I129758,C103169,Food & Beverage,2,10.46,09-11-2021,Mall of Istanbul
85186,I248273,C363420,Clothing,1,300.08,18-04-2021,Mall of Istanbul
85187,I222549,C500781,Shoes,5,3000.85,24-02-2021,Metrocity
85188,I189110,C202056,Toys,2,71.68,03-10-2021,Kanyon
85189,I283341,C209779,Food & Beverage,3,15.69,13-10-2021,Metropol AVM
85190,I464109,C153017,Clothing,4,1200.32,16-01-2022,Zorlu Center
85191,I156262,C472986,Cosmetics,5,203.3,26-12-2021,Mall of Istanbul
85192,I169938,C283123,Food & Beverage,3,15.69,15-06-2021,Kanyon
85193,I980718,C202439,Toys,3,107.52,23-08-2022,Istinye Park
85194,I114618,C294900,Toys,2,71.68,19-05-2022,Mall of Istanbul
85195,I127060,C144911,Food & Beverage,4,20.92,27-02-2022,Emaar Square Mall
85196,I156782,C540688,Clothing,5,1500.4,10-02-2022,Metrocity
85197,I147455,C556543,Clothing,2,600.16,03-03-2021,Kanyon
85198,I164374,C106723,Shoes,4,2400.68,03-11-2021,Forum Istanbul
85199,I336592,C347348,Shoes,3,1800.51,11-02-2021,Kanyon
85200,I322404,C304474,Food & Beverage,2,10.46,31-05-2021,Metrocity
85201,I192374,C205187,Books,4,60.6,05-07-2021,Forum Istanbul
85202,I163967,C445070,Clothing,5,1500.4,01-10-2022,Metrocity
85203,I659200,C108643,Cosmetics,1,40.66,21-01-2023,Emaar Square Mall
85204,I271365,C140203,Clothing,1,300.08,09-04-2021,Mall of Istanbul
85205,I181560,C653807,Food & Beverage,1,5.23,23-03-2022,Istinye Park
85206,I436531,C319113,Books,4,60.6,13-07-2022,Istinye Park
85207,I209881,C186360,Clothing,4,1200.32,09-09-2021,Kanyon
85208,I186411,C875148,Shoes,2,1200.34,28-01-2022,Mall of Istanbul
85209,I197832,C175612,Clothing,5,1500.4,15-05-2021,Cevahir AVM
85210,I739894,C922162,Food & Beverage,4,20.92,13-01-2022,Metrocity
85211,I892458,C134287,Souvenir,5,58.65,28-06-2022,Kanyon
85212,I173561,C298150,Clothing,4,1200.32,21-03-2021,Cevahir AVM
85213,I757642,C661506,Clothing,4,1200.32,19-07-2021,Kanyon
85214,I268892,C226794,Shoes,2,1200.34,27-11-2022,Kanyon
85215,I155537,C535846,Food & Beverage,4,20.92,21-01-2023,Kanyon
85216,I339395,C231651,Clothing,4,1200.32,26-03-2022,Istinye Park
85217,I288931,C176209,Clothing,3,900.24,08-11-2021,Istinye Park
85218,I139937,C231295,Clothing,2,600.16,17-11-2021,Kanyon
85219,I323959,C195297,Clothing,3,900.24,09-02-2021,Mall of Istanbul
85220,I642499,C911676,Toys,1,35.84,01-05-2021,Metrocity
85221,I259250,C106771,Clothing,4,1200.32,09-07-2022,Metrocity
85222,I737532,C227320,Cosmetics,4,162.64,15-11-2022,Mall of Istanbul
85223,I587942,C178002,Food & Beverage,2,10.46,09-07-2021,Mall of Istanbul
85224,I985412,C298572,Clothing,2,600.16,22-02-2022,Mall of Istanbul
85225,I779393,C203737,Clothing,2,600.16,03-09-2021,Mall of Istanbul
85226,I324824,C218329,Shoes,4,2400.68,03-06-2021,Mall of Istanbul
85227,I455827,C221687,Clothing,5,1500.4,22-09-2021,Emaar Square Mall
85228,I331313,C209478,Shoes,4,2400.68,17-05-2021,Metrocity
85229,I114868,C254495,Clothing,4,1200.32,23-05-2021,Metropol AVM
85230,I301328,C119042,Shoes,3,1800.51,23-01-2023,Metrocity
85231,I667844,C642007,Souvenir,2,23.46,29-09-2021,Metropol AVM
85232,I250441,C116299,Cosmetics,3,121.98,09-04-2021,Metrocity
85233,I123869,C204625,Clothing,1,300.08,05-06-2022,Zorlu Center
85234,I137377,C799377,Cosmetics,5,203.3,30-12-2022,Metropol AVM
85235,I238761,C195784,Shoes,2,1200.34,16-06-2021,Mall of Istanbul
85236,I129996,C291416,Technology,1,1050.0,30-11-2021,Kanyon
85237,I196718,C301185,Clothing,3,900.24,13-04-2022,Forum Istanbul
